geoid10,dorm_share,military_share,other_share
530610521042005,0.00,0.00,1.00
530610521042006,0.00,0.00,1.00
530610521042007,0.00,0.00,1.00
530610521042008,0.00,0.00,1.00
530610521042009,0.00,0.00,1.00
530610521042010,0.00,0.00,1.00
530610521042011,0.00,0.00,1.00
530610521042012,0.00,0.00,1.00
530610521042013,0.00,0.00,1.00
530610521042014,0.00,0.00,1.00
530610521042015,0.00,0.00,1.00
530610521042016,0.00,0.00,1.00
530610521042017,0.00,0.00,1.00
530610521042018,0.00,0.00,1.00
530610521042019,0.00,0.00,1.00
530610521042020,0.00,0.00,1.00
530610521042021,0.00,0.00,1.00
530610521042022,0.00,0.00,1.00
530610521042023,0.00,0.00,1.00
530610521042024,0.00,0.00,1.00
530610521042025,0.00,0.00,1.00
530610521042026,0.00,0.00,1.00
530610521042027,0.00,0.00,1.00
530610521042028,0.00,0.00,1.00
530610521042029,0.00,0.00,1.00
530610521042030,0.00,0.00,1.00
530610521042031,0.00,0.00,1.00
530610521042032,0.00,0.00,1.00
530610521042033,0.00,0.00,1.00
530610521042034,0.00,0.00,1.00
530610521042035,0.00,0.00,1.00
530610521042036,0.00,0.00,1.00
530610521042037,0.00,0.00,1.00
530610521042038,0.00,0.00,1.00
530610521042039,0.00,0.00,1.00
530610521042040,0.00,0.00,1.00
530610521042041,0.00,0.00,1.00
530610521042042,0.00,0.00,1.00
530610521042043,0.00,0.00,1.00
530610521042044,0.00,0.00,1.00
530610521042045,0.00,0.00,1.00
530610521042046,0.00,0.00,1.00
530610521042047,0.00,0.00,1.00
530610521042048,0.00,0.00,1.00
530610521042049,0.00,0.00,1.00
530610521042050,0.00,0.00,1.00
530610521042051,0.00,0.00,1.00
530610521042052,0.00,0.00,1.00
530610521042053,0.00,0.00,1.00
530610521042054,0.00,0.00,1.00
530610521042055,0.00,0.00,1.00
530610521042056,0.00,0.00,1.00
530610521042057,0.00,0.00,1.00
530610521042058,0.00,0.00,1.00
530610521042059,0.00,0.00,1.00
530610521042060,0.00,0.00,1.00
530610521042061,0.00,0.00,1.00
530610521042062,0.00,0.00,1.00
530610521042063,0.00,0.00,1.00
530610521042064,0.00,0.00,1.00
530610521042065,0.00,0.00,1.00
530610521042066,0.00,0.00,1.00
530610521042067,0.00,0.00,1.00
530610521042068,0.00,0.00,1.00
530610521042069,0.00,0.00,1.00
530610521042070,0.00,0.00,1.00
530610521042071,0.00,0.00,1.00
530610521042072,0.00,0.00,1.00
530610521042073,0.00,0.00,1.00
530610521042074,0.00,0.00,1.00
530610521042075,0.00,0.00,1.00
530610521042076,0.00,0.00,1.00
530610521042077,0.00,0.00,1.00
530610521042078,0.00,0.00,1.00
530610521042079,0.00,0.00,1.00
530610521042080,0.00,0.00,1.00
530610521042081,0.00,0.00,1.00
530610521042082,0.00,0.00,1.00
530610521042083,0.00,0.00,1.00
530610521042084,0.00,0.00,1.00
530610521042085,0.00,0.00,1.00
530610521042086,0.00,0.00,1.00
530610521042087,0.00,0.00,1.00
530610521042088,0.00,0.00,1.00
530610521042089,0.00,0.00,1.00
530610521042090,0.00,0.00,1.00
530610521042091,0.00,0.00,1.00
530610521042092,0.00,0.00,1.00
530610521042093,0.00,0.00,1.00
530610521042094,0.00,0.00,1.00
530610521042095,0.00,0.00,1.00
530610521042096,0.00,0.00,1.00
530610521042097,0.00,0.00,1.00
530610521042098,0.00,0.00,1.00
530610521042099,0.00,0.00,1.00
530610521042100,0.00,0.00,1.00
530610521042101,0.00,0.00,1.00
530610521042102,0.00,0.00,1.00
530610521042103,0.00,0.00,1.00
530610521042104,0.00,0.00,1.00
530610521042105,0.00,0.00,1.00
530610521042106,0.00,0.00,1.00
530610521042107,0.00,0.00,1.00
530610521042108,0.00,0.00,1.00
530610521042109,0.00,0.00,1.00
530610521042110,0.00,0.00,1.00
530610521042111,0.00,0.00,1.00
530610521042112,0.00,0.00,1.00
530610521042113,0.00,0.00,1.00
530610521042114,0.00,0.00,1.00
530610521042115,0.00,0.00,1.00
530610521042116,0.00,0.00,1.00
530610521042117,0.00,0.00,1.00
530610521042118,0.00,0.00,1.00
530610521042119,0.00,0.00,1.00
530610521042120,0.00,0.00,1.00
530610521042121,0.00,0.00,1.00
530610521042122,0.00,0.00,1.00
530610521042123,0.00,0.00,1.00
530610521042124,0.00,0.00,1.00
530610521042125,0.00,0.00,1.00
530610521042126,0.00,0.00,1.00
530610521042127,0.00,0.00,1.00
530610521042128,0.00,0.00,1.00
530610521042129,0.00,0.00,1.00
530610521042130,0.00,0.00,1.00
530610521042131,0.00,0.00,1.00
530610521042132,0.00,0.00,1.00
530610521042133,0.00,0.00,1.00
530610521042134,0.00,0.00,1.00
530610521042135,0.00,0.00,1.00
530610521042136,0.00,0.00,1.00
530610521042137,0.00,0.00,1.00
530610521042138,0.00,0.00,1.00
530610521042139,0.00,0.00,1.00
530610521042140,0.00,0.00,1.00
530610521042141,0.00,0.00,1.00
530610521042142,0.00,0.00,1.00
530610521042143,0.00,0.00,1.00
530610521042144,0.00,0.00,1.00
530610521042145,0.00,0.00,1.00
530610521042146,0.00,0.00,1.00
530610521042147,0.00,0.00,1.00
530610521042148,0.00,0.00,1.00
530610521042149,0.00,0.00,1.00
530610521042150,0.00,0.00,1.00
530610521042151,0.00,0.00,1.00
530610521042152,0.00,0.00,1.00
530610521042153,0.00,0.00,1.00
530610521042154,0.00,0.00,1.00
530610521042155,0.00,0.00,1.00
530610521042156,0.00,0.00,1.00
530610521042157,0.00,0.00,1.00
530610521042158,0.00,0.00,1.00
530610521042159,0.00,0.00,1.00
530610521042160,0.00,0.00,1.00
530610521042161,0.00,0.00,1.00
530610521042162,0.00,0.00,1.00
530610521042163,0.00,0.00,1.00
530610521042164,0.00,0.00,1.00
530610521042165,0.00,0.00,1.00
530610521042166,0.00,0.00,1.00
530610521042167,0.00,0.00,1.00
530610521042168,0.00,0.00,1.00
530610521042169,0.00,0.00,1.00
530610521042170,0.00,0.00,1.00
530610521042171,0.00,0.00,1.00
530610521042172,0.00,0.00,1.00
530610521042173,0.00,0.00,1.00
530610521042174,0.00,0.00,1.00
530610521042175,0.00,0.00,1.00
530610521042176,0.00,0.00,1.00
530610521042177,0.00,0.00,1.00
530610521042178,0.00,0.00,1.00
530610521042179,0.00,0.00,1.00
530610521042180,0.00,0.00,1.00
530610521042181,0.00,0.00,1.00
530610521042182,0.00,0.00,1.00
530610521042183,0.00,0.00,1.00
530610521042184,0.00,0.00,1.00
530610521042185,0.00,0.00,1.00
530610521042186,0.00,0.00,1.00
530610521042187,0.00,0.00,1.00
530610521042188,0.00,0.00,1.00
530610521042189,0.00,0.00,1.00
530610521042190,0.00,0.00,1.00
530610521042191,0.00,0.00,1.00
530610521042192,0.00,0.00,1.00
530610521042193,0.00,0.00,1.00
530610521042194,0.00,0.00,1.00
530610521042195,0.00,0.00,1.00
530610521042196,0.00,0.00,1.00
530610521043000,0.00,0.00,1.00
530610521043001,0.00,0.00,1.00
530610521043002,0.00,0.00,1.00
530610521043003,0.00,0.00,1.00
530610521043004,0.00,0.00,1.00
530610521043005,0.00,0.00,1.00
530610521043006,0.00,0.00,1.00
530610521043007,0.00,0.00,1.00
530610521043008,0.00,0.00,1.00
530610521043009,0.00,0.00,1.00
530610521043010,0.00,0.00,1.00
530610521043011,0.00,0.00,1.00
530610521051000,0.00,0.00,1.00
530610521051001,0.00,0.00,1.00
530610521051002,0.00,0.00,1.00
530610521051003,0.00,0.00,1.00
530610521051004,0.00,0.00,1.00
530610521051005,0.00,0.00,1.00
530610521051006,0.00,0.00,1.00
530610521051007,0.00,0.00,1.00
530610521051008,0.00,0.00,1.00
530610521051009,0.00,0.00,1.00
530610521051010,0.00,0.00,1.00
530610521051011,0.00,0.00,1.00
530610521051012,0.00,0.00,1.00
530610521051013,0.00,0.00,1.00
530610521051014,0.00,0.00,1.00
530610521051015,0.00,0.00,1.00
530610521051016,0.00,0.00,1.00
530610521051017,0.00,0.00,1.00
530610521051018,0.00,0.00,1.00
530610521051019,0.00,0.00,1.00
530610521051020,0.00,0.00,1.00
530610521051021,0.00,0.00,1.00
530610521051022,0.00,0.00,1.00
530610521051023,0.00,0.00,1.00
530610521051024,0.00,0.00,1.00
530610521051025,0.00,0.00,1.00
530610521051026,0.00,0.00,1.00
530610521051027,0.00,0.00,1.00
530610521051028,0.00,0.00,1.00
530610521051029,0.00,0.00,1.00
530610521051030,0.00,0.00,1.00
530610521051031,0.00,0.00,1.00
530610521051032,0.00,0.00,1.00
530610521051033,0.00,0.00,1.00
530610521051034,0.00,0.00,1.00
530610521051035,0.00,0.00,1.00
530610521051036,0.00,0.00,1.00
530610521051037,0.00,0.00,1.00
530610521051038,0.00,0.00,1.00
530610521051039,0.00,0.00,1.00
530610521051040,0.00,0.00,1.00
530610521051041,0.00,0.00,1.00
530610521051042,0.00,0.00,1.00
530610521051043,0.00,0.00,1.00
530610521051044,0.00,0.00,1.00
530610521051045,0.00,0.00,1.00
530610521051046,0.00,0.00,1.00
530610521051047,0.00,0.00,1.00
530610521051048,0.00,0.00,1.00
530610521051049,0.00,0.00,1.00
530610521051050,0.00,0.00,1.00
530610521051051,0.00,0.00,1.00
530610521051052,0.00,0.00,1.00
530610521051053,0.00,0.00,1.00
530610521052000,0.00,0.00,1.00
530610521052001,0.00,0.00,1.00
530610521052002,0.00,0.00,1.00
530610521052003,0.00,0.00,1.00
530610521052004,0.00,0.00,1.00
530610521052005,0.00,0.00,1.00
530610521052006,0.00,0.00,1.00
530610521052007,0.00,0.00,1.00
530610521052008,0.00,0.00,1.00
530610521052009,0.00,0.00,1.00
530610521052010,0.00,0.00,1.00
530610521052011,0.00,0.00,1.00
530610521052012,0.00,0.00,1.00
530610521071000,0.00,0.00,1.00
530610521071001,0.00,0.00,1.00
530610521071002,0.00,0.00,1.00
530610521071003,0.00,0.00,1.00
530610521071004,0.00,0.00,1.00
530610521071005,0.00,0.00,1.00
530610521071006,0.00,0.00,1.00
530610521071007,0.00,0.00,1.00
530610521071008,0.00,0.00,1.00
530610521071009,0.00,0.00,1.00
530610521071010,0.00,0.00,1.00
530610521071011,0.00,0.00,1.00
530610521071012,0.00,0.00,1.00
530610521071013,0.00,0.00,1.00
530610521071014,0.00,0.00,1.00
530610521071015,0.00,0.00,1.00
530610521071016,0.00,0.00,1.00
530610521071017,0.00,0.00,1.00
530610521071018,0.00,0.00,1.00
530610521071019,0.00,0.00,1.00
530610521072000,0.00,0.00,1.00
530610521072001,0.00,0.00,1.00
530610521072002,0.00,0.00,1.00
530610521072003,0.00,0.00,1.00
530610521072004,0.00,0.00,1.00
530610521072005,0.00,0.00,1.00
530610521072006,0.00,0.00,1.00
530610521072007,0.00,0.00,1.00
530610521072008,0.00,0.00,1.00
530610521072009,0.00,0.00,1.00
530610521072010,0.00,0.00,1.00
530610521072011,0.00,0.00,1.00
530610521072012,0.00,0.00,1.00
530610521072013,0.00,0.00,1.00
530610521072014,0.00,0.00,1.00
530610521072015,0.00,0.00,1.00
530610521072016,0.00,0.00,1.00
530610521072017,0.00,0.00,1.00
530610521072018,0.00,0.00,1.00
530610521072019,0.00,0.00,1.00
530610521072020,0.00,0.00,1.00
530610521081000,0.00,0.00,1.00
530610521081001,0.00,0.00,1.00
530610521081002,0.00,0.00,1.00
530610521081003,0.00,0.00,1.00
530610521081004,0.00,0.00,1.00
530610521081005,0.00,0.00,1.00
530610521081006,0.00,0.00,1.00
530610521081007,0.00,0.00,1.00
530610521081008,0.00,0.00,1.00
530610521081009,0.00,0.00,1.00
530610521081010,0.00,0.00,1.00
530610521081011,0.00,0.00,1.00
530610521081012,0.00,0.00,1.00
530610521081013,0.00,0.00,1.00
530610521081014,0.00,0.00,1.00
530610521081015,0.00,0.00,1.00
530610521081016,0.00,0.00,1.00
530610521081017,0.00,0.00,1.00
530610521081018,0.00,0.00,1.00
530610521082000,0.00,0.00,1.00
530610521082001,0.00,0.00,1.00
530610521082002,0.00,0.00,1.00
530610521082003,0.00,0.00,1.00
530610521082004,0.00,0.00,1.00
530610521082005,0.00,0.00,1.00
530610521082006,0.00,0.00,1.00
530610521082007,0.00,0.00,1.00
530610521082008,0.00,0.00,1.00
530610521082009,0.00,0.00,1.00
530610521082010,0.00,0.00,1.00
530610521082011,0.00,0.00,1.00
530610521082012,0.00,0.00,1.00
530610521082013,0.00,0.00,1.00
530610521082014,0.00,0.00,1.00
530610521082015,0.00,0.00,1.00
530610521082016,0.00,0.00,1.00
530610521082017,0.00,0.00,1.00
530610521082018,0.00,0.00,1.00
530610521082019,0.00,0.00,1.00
530610521082020,0.00,0.00,1.00
530610521082021,0.00,0.00,1.00
530610521082022,0.00,0.00,1.00
530610521082023,0.00,0.00,1.00
530610521082024,0.00,0.00,1.00
530610521082025,0.00,0.00,1.00
530610521082026,0.00,0.00,1.00
530610521082027,0.00,0.00,1.00
530610521083000,0.00,0.00,1.00
530610521083001,0.00,0.00,1.00
530610521083002,0.00,0.00,1.00
530610521083003,0.00,0.00,1.00
530610521083004,0.00,0.00,1.00
530610521083005,0.00,0.00,1.00
530610521083006,0.00,0.00,1.00
530610521083007,0.00,0.00,1.00
530610521083008,0.00,0.00,1.00
530610521083009,0.00,0.00,1.00
530610521083010,0.00,0.00,1.00
530610521083011,0.00,0.00,1.00
530610521083012,0.00,0.00,1.00
530610521083013,0.00,0.00,1.00
530610521083014,0.00,0.00,1.00
530610521083015,0.00,0.00,1.00
530610521083016,0.00,0.00,1.00
530610521083017,0.00,0.00,1.00
530610521083018,0.00,0.00,1.00
530610521083019,0.00,0.00,1.00
530610521083020,0.00,0.00,1.00
530610521083021,0.00,0.00,1.00
530610521083022,0.00,0.00,1.00
530610521083023,0.00,0.00,1.00
530610521083024,0.00,0.00,1.00
530610521083025,0.00,0.00,1.00
530610521083026,0.00,0.00,1.00
530610521083027,0.00,0.00,1.00
530610521083028,0.00,0.00,1.00
530610521083029,0.00,0.00,1.00
530610521083030,0.00,0.00,1.00
530610521083031,0.00,0.00,1.00
530610521083032,0.00,0.00,1.00
530610521083033,0.00,0.00,1.00
530610521083034,0.00,0.00,1.00
530610521083035,0.00,0.00,1.00
530610521083036,0.00,0.00,1.00
530610521121000,0.00,0.00,1.00
530610521121001,0.00,0.00,1.00
530610521121002,0.00,0.00,1.00
530610521121003,0.00,0.00,1.00
530610521121004,0.00,0.00,1.00
530610521121005,0.00,0.00,1.00
530610521121006,0.00,0.00,1.00
530610521121007,0.00,0.00,1.00
530610521121008,0.00,0.00,1.00
530610521121009,0.00,0.00,1.00
530610521121010,0.00,0.00,1.00
530610521121011,0.00,0.00,1.00
530610521121012,0.00,0.00,1.00
530610521121013,0.00,0.00,1.00
530610521121014,0.00,0.00,1.00
530610521121015,0.00,0.00,1.00
530610521121016,0.00,0.00,1.00
530610521122000,0.00,0.00,1.00
530610521122001,0.00,0.00,1.00
530610521122002,0.00,0.00,1.00
530610521122003,0.00,0.00,1.00
530610521122004,0.00,0.00,1.00
530610521122005,0.00,0.00,1.00
530610521122006,0.00,0.00,1.00
530610521122007,0.00,0.00,1.00
530610521122008,0.00,0.00,1.00
530610521122009,0.00,0.00,1.00
530610521122010,0.00,0.00,1.00
530610521122011,0.00,0.00,1.00
530610521122012,0.00,0.00,1.00
530610521122013,0.00,0.00,1.00
530610521122014,0.00,0.00,1.00
530610521122015,0.00,0.00,1.00
530610521122016,0.00,0.00,1.00
530610521122017,0.00,0.00,1.00
530610521122018,0.00,0.00,1.00
530610521122019,0.00,0.00,1.00
530610521122020,0.00,0.00,1.00
530610521122021,0.00,0.00,1.00
530610521122022,0.00,0.00,1.00
530610521122023,0.00,0.00,1.00
530610521122024,0.00,0.00,1.00
530610521122025,0.00,0.00,1.00
530610521122026,0.00,0.00,1.00
530610521131000,0.00,0.00,1.00
530610521131001,0.00,0.00,1.00
530610521131002,0.00,0.00,1.00
530610521131003,0.00,0.00,1.00
530610521131004,0.00,0.00,1.00
530610521131005,0.00,0.00,1.00
530610521131006,0.00,0.00,1.00
530610521131007,0.00,0.00,1.00
530610521131008,0.00,0.00,1.00
530610521131009,0.00,0.00,1.00
530610521131010,0.00,0.00,1.00
530610521132000,0.00,0.00,1.00
530610521132001,0.00,0.00,1.00
530610521132002,0.00,0.00,1.00
530610521132003,0.00,0.00,1.00
530610521132004,0.00,0.00,1.00
530610521132005,0.00,0.00,1.00
530610521132006,0.00,0.00,1.00
530610521132007,0.00,0.00,1.00
530610521132008,0.00,0.00,1.00
530610521132009,0.00,0.00,1.00
530610521132010,0.00,0.00,1.00
530610521132011,0.00,0.00,1.00
530610521132012,0.00,0.00,1.00
530610521132013,0.00,0.00,1.00
530610521132014,0.00,0.00,1.00
530610521132015,0.00,0.00,1.00
530610521132016,0.00,0.00,1.00
530610521132017,0.00,0.00,1.00
530610521132018,0.00,0.00,1.00
530610521132019,0.00,0.00,1.00
530610521132020,0.00,0.00,1.00
530610521132021,0.00,0.00,1.00
530610521132022,0.00,0.00,1.00
530610521132023,0.00,0.00,1.00
530610521132024,0.00,0.00,1.00
530610521132025,0.00,0.00,1.00
530610521132026,0.00,0.00,1.00
530610521132027,0.00,0.00,1.00
530610521132028,0.00,0.00,1.00
530610521132029,0.00,0.00,1.00
530610521132030,0.00,0.00,1.00
530610521132031,0.00,0.00,1.00
530610521132032,0.00,0.00,1.00
530610521132033,0.00,0.00,1.00
530610521132034,0.00,0.00,1.00
530610521132035,0.00,0.00,1.00
530610521132036,0.00,0.00,1.00
530610521132037,0.00,0.00,1.00
530610521132038,0.00,0.00,1.00
530610521141000,0.00,0.00,1.00
530610521141001,0.00,0.00,1.00
530610521141002,0.00,0.00,1.00
530610521141003,0.00,0.00,1.00
530610521141004,0.00,0.00,1.00
530610521141005,0.00,0.00,1.00
530610521141006,0.00,0.00,1.00
530610521141007,0.00,0.00,1.00
530610521141008,0.00,0.00,1.00
530610521141009,0.00,0.00,1.00
530610521141010,0.00,0.00,1.00
530610521141011,0.00,0.00,1.00
530610521141012,0.00,0.00,1.00
530610521141013,0.00,0.00,1.00
530610521141014,0.00,0.00,1.00
530610521141015,0.00,0.00,1.00
530610521141016,0.00,0.00,1.00
530610521141017,0.00,0.00,1.00
530610521141018,0.00,0.00,1.00
530610521141019,0.00,0.00,1.00
530610521141020,0.00,0.00,1.00
530610521141021,0.00,0.00,1.00
530610521141022,0.00,0.00,1.00
530610521141023,0.00,0.00,1.00
530610521141024,0.00,0.00,1.00
530610521141025,0.00,0.00,1.00
530610521141026,0.00,0.00,1.00
530610521141027,0.00,0.00,1.00
530610521141028,0.00,0.00,1.00
530610521141029,0.00,0.00,1.00
530610521141030,0.00,0.00,1.00
530610521141031,0.00,0.00,1.00
530610521141032,0.00,0.00,1.00
530610521141033,0.00,0.00,1.00
530610521141034,0.00,0.00,1.00
530610521141035,0.00,0.00,1.00
530610521142000,0.00,0.00,1.00
530610521142001,0.00,0.00,1.00
530610521142002,0.00,0.00,1.00
530610521142003,0.00,0.00,1.00
530610521142004,0.00,0.00,1.00
530610521142005,0.00,0.00,1.00
530610521142006,0.00,0.00,1.00
530610521142007,0.00,0.00,1.00
530610521142008,0.00,0.00,1.00
530610521142009,0.00,0.00,1.00
530610521142010,0.00,0.00,1.00
530610521142011,0.00,0.00,1.00
530610521142012,0.00,0.00,1.00
530610521142013,0.00,0.00,1.00
530610521142014,0.00,0.00,1.00
530610521142015,0.00,0.00,1.00
530610521142016,0.00,0.00,1.00
530610521142017,0.00,0.00,1.00
530610521142018,0.00,0.00,1.00
530610521142019,0.00,0.00,1.00
530610521142020,0.00,0.00,1.00
530610521142021,0.00,0.00,1.00
530610521143000,0.00,0.00,1.00
530610521143001,0.00,0.00,1.00
530610521143002,0.00,0.00,1.00
530610521143003,0.00,0.00,1.00
530610521143004,0.00,0.00,1.00
530610521143005,0.00,0.00,1.00
530610521143006,0.00,0.00,1.00
530610521143007,0.00,0.00,1.00
530610521143008,0.00,0.00,1.00
530610521143009,0.00,0.00,1.00
530610521151000,0.00,0.00,1.00
530610521151001,0.00,0.00,1.00
530610521151002,0.00,0.00,1.00
530610521151003,0.00,0.00,1.00
530610521151004,0.00,0.00,1.00
530610521151005,0.00,0.00,1.00
530610521151006,0.00,0.00,1.00
530610521151007,0.00,0.00,1.00
530610521151008,0.00,0.00,1.00
530610521151009,0.00,0.00,1.00
530610521151010,0.00,0.00,1.00
530610521151011,0.00,0.00,1.00
530610521151012,0.00,0.00,1.00
530610521151013,0.00,0.00,1.00
530610521151014,0.00,0.00,1.00
530610521152000,0.00,0.00,1.00
530610521152001,0.00,0.00,1.00
530610521152002,0.00,0.00,1.00
530610521152003,0.00,0.00,1.00
530610521152004,0.00,0.00,1.00
530610521152005,0.00,0.00,1.00
530610521152006,0.00,0.00,1.00
530610521152007,0.00,0.00,1.00
530610521152008,0.00,0.00,1.00
530610521152009,0.00,0.00,1.00
530610521152010,0.00,0.00,1.00
530610521152011,0.00,0.00,1.00
530610521152012,0.00,0.00,1.00
530610521152013,0.00,0.00,1.00
530610521152014,0.00,0.00,1.00
530610521153000,0.00,0.00,1.00
530610521153001,0.00,0.00,1.00
530610521153002,0.00,0.00,1.00
530610521153003,0.00,0.00,1.00
530610521153004,0.00,0.00,1.00
530610521153005,0.00,0.00,1.00
530610521153006,0.00,0.00,1.00
530610521153007,0.00,0.00,1.00
530610521153008,0.00,0.00,1.00
530610521153009,0.00,0.00,1.00
530610521153010,0.00,0.00,1.00
530610521154000,0.00,0.00,1.00
530610521154001,0.00,0.00,1.00
530610521154002,0.00,0.00,1.00
530610521154003,0.00,0.00,1.00
530610521154004,0.00,0.00,1.00
530610521154005,0.00,0.00,1.00
530610521154006,0.00,0.00,1.00
530610521154007,0.00,0.00,1.00
530610521154008,0.00,0.00,1.00
530610521155000,0.00,0.00,1.00
530610521155001,0.00,0.00,1.00
530610521155002,0.00,0.00,1.00
530610521155003,0.00,0.00,1.00
530610521155004,0.00,0.00,1.00
530610521155005,0.00,0.00,1.00
530610521155006,0.00,0.00,1.00
530610521155007,0.00,0.00,1.00
530610521156000,0.00,0.00,1.00
530610521156001,0.00,0.00,1.00
530610521156002,0.00,0.00,1.00
530610521156003,0.00,0.00,1.00
530610521156004,0.00,0.00,1.00
530610521156005,0.00,0.00,1.00
530610521156006,0.00,0.00,1.00
530610521181000,0.00,0.00,1.00
530610521181001,0.00,0.00,1.00
530610521181002,0.00,0.00,1.00
530610521181003,0.00,0.00,1.00
530610521181004,0.00,0.00,1.00
530610521181005,0.00,0.00,1.00
530610521181006,0.00,0.00,1.00
530610521181007,0.00,0.00,1.00
530610521181008,0.00,0.00,1.00
530610521181009,0.00,0.00,1.00
530610521181010,0.00,0.00,1.00
530610521181011,0.00,0.00,1.00
530610521181012,0.00,0.00,1.00
530610521181013,0.00,0.00,1.00
530610521181014,0.00,0.00,1.00
530610521181015,0.00,0.00,1.00
530610521181016,0.00,0.00,1.00
530610521181017,0.00,0.00,1.00
530610521181018,0.00,0.00,1.00
530610521181019,0.00,0.00,1.00
530610521181020,0.00,0.00,1.00
530610521181021,0.00,0.00,1.00
530610521181022,0.00,0.00,1.00
530610521181023,0.00,0.00,1.00
530610521181024,0.00,0.00,1.00
530610521182000,0.00,0.00,1.00
530610521182001,0.00,0.00,1.00
530610521182002,0.00,0.00,1.00
530610521182003,0.00,0.00,1.00
530610521182004,0.00,0.00,1.00
530610521182005,0.00,0.00,1.00
530610521182006,0.00,0.00,1.00
530610521182007,0.00,0.00,1.00
530610521182008,0.00,0.00,1.00
530610521182009,0.00,0.00,1.00
530610521182010,0.00,0.00,1.00
530610521182011,0.00,0.00,1.00
530610521182012,0.00,0.00,1.00
530610521182013,0.00,0.00,1.00
530610521182014,0.00,0.00,1.00
530610521182015,0.00,0.00,1.00
530610521182016,0.00,0.00,1.00
530610521182017,0.00,0.00,1.00
530610521182018,0.00,0.00,1.00
530610521182019,0.00,0.00,1.00
530610521182020,0.00,0.00,1.00
530610521182021,0.00,0.00,1.00
530610521182022,0.00,0.00,1.00
530610521182023,0.00,0.00,1.00
530610521182024,0.00,0.00,1.00
530610521182025,0.00,0.00,1.00
530610521182026,0.00,0.00,1.00
530610521182027,0.00,0.00,1.00
